url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_question_marks,num_equals,num_ampersands,num_percent,num_at,num_digits,num_letters,digit_ratio,uses_https,is_ip_address,num_subdomains,num_query_params,suspicious_word_count,url_entropy,long_hostname,special_char_ratio,actual,predicted,malicious_probability
35,26,1,0,2,2,0,3,0,0,0,0,0,1,26,0.02857142857142857,1,0,1,0,0,4.16429908806447,0,0.22857142857142856,1,1,1.0
35,26,1,0,2,0,0,3,0,0,0,0,0,0,29,0.0,1,0,1,0,0,4.093149802473811,0,0.17142857142857143,1,1,1.0
29,22,0,0,2,1,0,2,0,0,0,0,0,0,23,0.0,0,0,1,0,0,4.021268494903765,0,0.20689655172413793,1,1,0.9740134095377749
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,0.0,1,0,1,0,0,3.326360407952694,0,0.2631578947368421,0,0,0.003483505614106025
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,0.0,1,0,1,0,0,3.2210972500579573,0,0.2631578947368421,0,0,0.0028720187085362423
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,4.015319531114783,0,0.15625,0,0,0.008725304306328108
38,30,0,0,2,0,0,2,0,0,0,0,0,0,33,0.0,1,0,1,0,0,4.145972171840237,0,0.13157894736842105,0,0,0.006515321338903563
27,19,0,0,3,0,0,2,0,0,0,0,0,0,21,0.0,1,0,2,0,0,3.8100810205217304,0,0.2222222222222222,0,0,0.010547552118765654
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.8833374604210062,0,0.1724137931034483,0,0,0.007443761570009687
19,12,0,0,2,0,0,2,0,0,0,0,0,0,14,0.0,0,0,1,0,0,3.471354487013929,0,0.2631578947368421,1,1,0.9846342486996992
23,16,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,0,0,1,0,0,3.708132064658602,0,0.21739130434782608,1,1,0.9808552195426523
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.5013978254341036,0,0.21739130434782608,0,0,0.010350837509813788
42,34,0,0,2,0,0,2,0,0,0,0,0,0,37,0.0,1,0,1,0,0,4.177566232096525,0,0.11904761904761904,0,0,0.023913999690610536
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.5883543471732335,0,0.21739130434782608,0,0,0.01167112548292048
33,25,0,0,2,0,0,2,0,0,0,0,0,0,28,0.0,1,0,1,0,0,4.0060710131011685,0,0.15151515151515152,0,0,0.006427994994141065
50,31,12,0,6,0,0,4,0,0,0,0,0,0,39,0.0,0,0,4,0,0,4.0488840705376345,0,0.22,1,1,1.0
56,47,1,0,3,4,0,3,0,0,0,0,0,21,24,0.375,1,0,2,0,0,4.476474118254377,0,0.19642857142857142,1,1,1.0
48,39,1,0,3,4,0,3,0,0,0,0,0,1,36,0.020833333333333332,1,0,2,0,0,3.8656015629507223,0,0.22916666666666666,1,1,1.0
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,4.015319531114783,0,0.15625,0,0,0.008725304306328108
54,46,1,0,2,3,0,3,0,0,0,0,0,9,36,0.16666666666666666,0,0,1,0,0,4.512413725685677,0,0.16666666666666666,1,1,1.0
32,18,6,0,1,0,0,4,0,0,0,0,0,1,25,0.03125,1,0,0,0,0,3.816428031846024,0,0.1875,1,1,1.0
16,9,0,0,1,0,0,2,0,0,0,0,0,0,12,0.0,0,0,0,0,0,2.952819531114783,0,0.25,1,1,0.97
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.4817145729860726,0,0.22727272727272727,0,0,0.012541002497734313
32,23,1,0,2,1,0,3,0,0,0,0,0,1,24,0.03125,1,0,1,0,0,4.093139062229566,0,0.21875,1,1,1.0
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.689891668750007,0,0.18518518518518517,0,0,0.003962772112783566
29,22,0,0,2,1,0,2,0,0,0,0,0,0,23,0.0,0,0,1,0,0,3.853863219997788,0,0.20689655172413793,1,1,0.9740571173156948
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,4.014146761422729,0,0.18518518518518517,0,0,0.00627873222531848
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.9302703722934544,0,0.18518518518518517,0,0,0.004732439099188848
40,31,1,0,2,1,0,3,0,0,0,0,0,0,33,0.0,1,0,1,0,0,4.156198332810095,0,0.175,1,1,1.0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.9790978911348045,0,0.19230769230769232,0,0,0.004194649840584041
22,15,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,0,0,1,0,0,3.6635327548042547,0,0.22727272727272727,1,1,0.9707580438587186
27,19,0,0,2,1,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.958229168669879,0,0.2222222222222222,0,0,0.07490863814519266
46,24,15,0,2,1,0,4,0,0,0,0,0,4,34,0.08695652173913043,0,0,1,0,0,4.490740760310774,0,0.17391304347826086,1,1,1.0
91,74,9,0,4,0,0,3,0,0,0,0,0,12,71,0.13186813186813187,1,0,2,0,0,4.934448179461608,1,0.08791208791208792,1,1,1.0
22,15,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,0,0,1,0,0,3.663532754804254,0,0.22727272727272727,1,1,0.9707580438587186
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.855388542207534,0,0.20833333333333334,0,0,0.005451851578679096
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,3.753269689515108,0,0.2,0,0,0.0034397638404539835
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,1,0,1,0,0,3.5944656369614525,0,0.23809523809523808,0,0,0.010524297992008323
30,23,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,0,0,1,0,0,3.9232314287976204,0,0.16666666666666666,1,1,0.9859114167829045
24,17,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,0,0,1,0,0,3.855388542207534,0,0.20833333333333334,1,1,0.9901853234817914
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.8248629576173565,0,0.17857142857142858,0,0,0.006448753291144667
43,34,1,0,2,1,0,3,0,0,0,0,0,0,36,0.0,1,0,1,0,0,4.167219045692385,0,0.16279069767441862,1,1,1.0
21,13,0,0,3,0,0,2,0,0,0,0,0,0,15,0.0,1,0,2,0,0,3.558518613048906,0,0.2857142857142857,0,0,0.005552514166838968
39,30,1,0,2,2,0,3,0,0,0,0,0,6,25,0.15384615384615385,1,0,1,0,0,4.387465039153175,0,0.20512820512820512,1,1,1.0
28,20,0,0,2,1,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.9137995646056805,0,0.21428571428571427,0,0,0.019376773353294414
31,24,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,0,0,1,0,1,4.0667842134731025,0,0.16129032258064516,1,1,0.953203512705464
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,0,0,1,0,0,3.978333581185264,0,0.1724137931034483,1,1,0.9861372398890054
98,74,17,0,4,0,0,3,0,0,0,0,0,8,82,0.08163265306122448,0,0,2,0,0,4.804931819255095,1,0.08163265306122448,1,1,1.0
21,14,0,0,2,1,0,2,0,0,0,0,0,0,15,0.0,0,0,1,0,0,3.784941827437643,0,0.2857142857142857,1,1,0.9693760631648525
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.85619629821938,0,0.18518518518518517,0,0,0.006135218630085277
23,15,0,0,3,0,0,2,0,0,0,0,0,0,17,0.0,1,0,2,0,0,3.6424896731661263,0,0.2608695652173913,0,0,0.009336352468545918
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.7720552088742005,0,0.20833333333333334,0,0,0.005417498700028583
47,38,1,0,2,1,0,3,0,0,0,0,0,0,40,0.0,1,0,1,0,0,4.2429135220660505,0,0.14893617021276595,1,1,0.9985870833333333
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,0.17647058823529413,1,0,1,0,0,4.373796296941798,0,0.20588235294117646,1,1,1.0
23,16,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,0,0,1,0,0,3.501397825434103,0,0.21739130434782608,1,1,0.9816947751163637
21,13,1,0,2,0,0,3,0,0,0,0,0,0,15,0.0,0,0,1,0,0,3.6537567082870015,0,0.2857142857142857,1,1,1.0
30,23,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,0,0,1,0,0,3.9647351787255047,0,0.16666666666666666,1,1,0.9831585348215474
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,4.0536606896881855,0,0.2,0,0,0.004912225321018954
26,17,1,0,2,0,0,3,0,0,0,0,0,1,19,0.038461538461538464,1,0,1,0,0,3.921029621737614,0,0.23076923076923078,1,1,0.9996745575191514
26,19,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,0,0,1,0,1,3.8252517372886508,0,0.19230769230769232,1,1,0.974862345685901
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.7534343861887853,0,0.17857142857142858,0,0,0.006496756290916128
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.8962915290459277,0,0.17857142857142858,0,0,0.006509090438530513
26,18,0,0,2,0,0,2,0,0,0,0,0,2,19,0.07692307692307693,1,0,1,0,0,3.7962176025900556,0,0.19230769230769232,0,0,0.030296291445777723
105,27,7,62,1,1,0,5,1,3,1,0,0,18,73,0.17142857142857143,1,0,0,2,0,5.0405427858195,0,0.13333333333333333,1,1,1.0
40,25,7,0,3,0,0,3,0,0,0,0,0,0,33,0.0,1,0,1,0,0,4.0964393446710154,0,0.175,1,1,1.0
27,19,0,0,3,0,0,2,0,0,0,0,0,0,21,0.0,1,0,2,0,0,3.8282375018429553,0,0.2222222222222222,0,0,0.011022741155535965
36,28,0,0,2,0,0,2,0,0,0,0,0,0,31,0.0,1,0,1,0,0,4.027719015921097,0,0.1388888888888889,0,0,0.0038890510805160137
34,26,0,0,2,0,0,2,0,0,0,0,0,0,29,0.0,1,0,1,0,0,3.998652546878167,0,0.14705882352941177,0,0,0.004924449789347887
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,0.0,1,0,1,0,0,3.5464393446710156,0,0.25,0,0,0.005799058396048044
33,25,0,0,2,0,0,2,0,0,0,0,0,0,28,0.0,1,0,1,0,0,3.98319563424773,0,0.15151515151515152,0,0,0.006396701561370074
33,25,0,0,2,0,0,2,0,0,0,0,0,0,28,0.0,1,0,1,0,0,4.150158513166728,0,0.15151515151515152,0,0,0.07667035826626582
23,16,0,0,2,0,0,2,0,0,0,0,0,2,16,0.08695652173913043,0,0,1,0,0,4.0559581516151235,0,0.21739130434782608,1,1,0.954396564358848
31,23,0,0,2,2,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.953565664946427,0,0.22580645161290322,0,0,0.031754574639347444
25,17,0,0,2,0,0,2,0,0,0,0,0,3,17,0.12,1,0,1,0,0,3.7034651896016464,0,0.2,0,0,0.03209094159720948
27,19,1,0,2,0,0,3,0,0,0,0,0,0,21,0.0,0,0,1,0,0,4.134336113194452,0,0.2222222222222222,1,1,1.0
21,13,0,0,3,0,0,2,0,0,0,0,0,0,15,0.0,1,0,2,0,0,3.5585186130489066,0,0.2857142857142857,0,0,0.005552514166838968
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,3.8332696895151077,0,0.2,0,0,0.004043052853578598
26,18,0,0,3,0,0,2,0,0,0,0,0,0,20,0.0,1,0,2,0,0,3.7962176025900556,0,0.23076923076923078,0,0,0.006075983089393559
31,22,1,0,2,0,0,3,0,0,0,0,0,0,25,0.0,1,0,1,0,0,3.9292144551992183,0,0.1935483870967742,1,1,1.0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.788754913993503,0,0.22727272727272727,0,0,0.01743044864218114
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.7360069464476564,0,0.18518518518518517,0,0,0.0039952061376365994
40,32,1,0,5,0,0,3,0,0,0,0,0,5,26,0.125,0,0,4,0,0,4.375070520364181,0,0.225,1,1,1.0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.754441845713345,0,0.22727272727272727,0,0,0.022352039536623132
36,27,1,0,3,1,0,3,0,0,0,0,0,0,28,0.0,1,0,2,0,1,4.363826390090815,0,0.2222222222222222,1,1,0.985546643809964
99,15,76,0,2,2,0,7,0,0,0,0,0,7,80,0.0707070707070707,1,0,1,0,0,4.725585021797572,0,0.12121212121212122,1,1,1.0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,4.132944044980958,0,0.19230769230769232,0,0,0.007033282331541619
21,14,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,0,0,1,0,0,3.653756708287001,0,0.23809523809523808,1,1,0.9737310891449493
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.745406425938248,0,0.1724137931034483,0,0,0.006529407979116419
90,73,9,0,4,0,0,3,0,0,0,0,0,16,66,0.17777777777777778,1,0,2,0,0,4.868373830346845,1,0.08888888888888889,1,1,1.0
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,3.6234651896016468,0,0.2,0,0,0.0036622037767091676
22,14,0,0,2,0,0,2,0,0,0,0,0,4,13,0.18181818181818182,1,0,1,0,0,3.788754913993503,0,0.22727272727272727,0,0,0.19003925561890458
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.66829583405449,0,0.20833333333333334,0,0,0.0054823693991794195
35,27,1,0,3,0,0,3,0,0,0,0,0,7,21,0.2,0,0,2,0,0,4.085588016574086,0,0.2,1,1,1.0
48,39,1,0,3,2,0,3,0,0,0,0,0,6,33,0.125,1,0,2,0,0,4.53778203183594,0,0.1875,1,1,1.0
99,15,77,0,1,2,1,10,0,0,0,0,0,0,84,0.0,0,0,0,0,0,4.358675439576007,0,0.15151515151515152,1,1,1.0
30,22,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,1,0,1,0,0,3.7647351787255046,0,0.16666666666666666,0,0,0.004974177627871585
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,1,3.9783335811852636,0,0.1724137931034483,0,0,0.015876268175321215
24,15,1,0,2,0,0,3,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.688721875540867,0,0.25,1,1,1.0
30,22,0,0,3,1,0,2,0,0,0,0,0,0,23,0.0,1,0,2,0,0,3.9647351787255047,0,0.23333333333333334,0,0,0.006838289373160903
28,21,0,0,2,1,0,2,0,0,0,0,0,0,22,0.0,0,0,1,0,0,4.012188403968661,0,0.21428571428571427,1,1,0.9693574778373257
38,30,0,0,4,0,0,2,0,0,0,0,0,0,31,0.0,1,0,3,0,0,4.198603750787606,0,0.18421052631578946,1,0,0.27342273299153635
38,30,0,0,2,0,0,2,0,0,0,0,0,0,33,0.0,1,0,1,0,0,4.023471592049353,0,0.13157894736842105,0,0,0.004176500404668791
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.9523029776623857,0,0.1724137931034483,0,0,0.005551052972240481
28,19,1,0,2,2,0,3,0,0,0,0,0,1,19,0.03571428571428571,1,0,1,0,0,3.9137995646056805,0,0.2857142857142857,1,1,1.0
49,21,20,0,2,2,0,3,0,0,0,0,0,0,41,0.0,1,0,1,0,1,4.229519987361591,0,0.16326530612244897,1,1,0.9985870833333333
37,30,0,0,2,0,0,2,0,0,0,0,0,0,32,0.0,0,0,1,0,0,4.208924987016684,0,0.13513513513513514,1,1,0.9638745835417681
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,4.060262039120378,0,0.18518518518518517,0,0,0.011615360845647432
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.675310868912364,0,0.21739130434782608,0,0,0.009622496680157706
39,31,0,0,2,0,0,2,0,0,0,0,0,0,34,0.0,1,0,1,0,0,4.150410872541982,0,0.1282051282051282,0,0,0.009044517222050779
25,17,1,0,1,0,0,3,0,0,0,0,0,0,20,0.0,0,0,0,0,0,3.8634651896016465,0,0.2,1,1,1.0
55,14,34,0,3,2,0,5,0,0,0,0,0,7,37,0.12727272727272726,0,0,1,0,0,4.467926423387795,0,0.2,1,1,1.0
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,0,0,1,0,0,3.9262723741395074,0,0.1724137931034483,1,1,0.9888901218503626
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,4.073329701949522,0,0.1724137931034483,0,0,0.025800702385302146
43,17,19,0,2,0,0,6,0,0,0,0,0,11,23,0.2558139534883721,0,0,1,0,0,4.25116417300487,0,0.20930232558139536,1,1,1.0
35,26,1,0,2,1,0,3,0,0,0,0,0,1,27,0.02857142857142857,1,0,1,0,0,4.147439360470672,0,0.2,1,1,0.9982512505801661
33,26,0,0,3,0,0,2,0,0,0,0,0,0,27,0.0,0,0,2,0,0,3.98319563424773,0,0.18181818181818182,1,1,0.9877026633949169
56,22,26,0,4,0,1,5,0,0,0,0,0,0,45,0.0,1,0,2,0,0,4.218181378134552,0,0.19642857142857142,1,1,1.0
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.930270372293454,0,0.18518518518518517,0,0,0.004732439099188848
30,23,0,0,3,0,0,2,0,0,0,0,0,0,24,0.0,0,0,2,0,0,3.9647351787255047,0,0.2,1,1,0.9820461684532601
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.9701755214643457,0,0.20833333333333334,0,0,0.005905620775876425
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.9677201004744997,0,0.17857142857142858,0,0,0.00683287457054348
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.5883543471732335,0,0.21739130434782608,0,0,0.01167112548292048
35,27,0,0,2,0,0,2,0,0,0,0,0,0,30,0.0,1,0,1,0,0,4.343289445392767,0,0.14285714285714285,0,0,0.008891433598769425
28,20,0,0,3,1,0,2,0,0,0,0,0,0,21,0.0,1,0,2,0,0,3.7673757978160416,0,0.25,0,0,0.006844497281466782
26,18,0,0,2,0,0,2,0,0,0,0,0,2,19,0.07692307692307693,1,0,1,0,0,4.085055102756476,0,0.19230769230769232,0,0,0.07392362352732264
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.6635327548042547,0,0.22727272727272727,0,0,0.014183225813440083
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.8035088547976788,0,0.20833333333333334,0,0,0.00550127317221087
30,22,0,0,2,1,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.9232314287976204,0,0.2,0,0,0.023410071445990215
27,19,0,0,2,1,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,4.106377316818028,0,0.2222222222222222,0,0,0.13960522600873168
20,12,0,0,3,0,0,2,0,0,0,0,0,0,14,0.0,1,0,2,0,0,3.3464393446710154,0,0.3,0,0,0.03538892742475106
18,10,0,0,2,0,0,2,0,0,0,0,0,0,13,0.0,1,0,1,0,0,3.419381945646371,0,0.2777777777777778,0,0,0.0041895600508676375
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,3.9134007456613777,0,0.16129032258064516,0,0,0.004214823611314164
23,16,0,0,3,0,0,2,0,0,0,0,0,0,17,0.0,0,0,2,0,0,3.7622673906514943,0,0.2608695652173913,1,1,0.9649836598678526
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.7201755214643453,0,0.20833333333333334,0,0,0.005364499988881662
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.869331261111518,0,0.17857142857142858,0,0,0.008075687736109968
26,19,0,0,2,1,0,2,0,0,0,0,0,0,20,0.0,0,0,1,0,0,4.056020968057881,0,0.23076923076923078,1,1,0.979355456954057
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,4.0559581516151235,0,0.21739130434782608,0,0,0.01619806817136383
35,27,0,0,2,1,0,2,0,0,0,0,0,0,29,0.0,1,0,1,0,0,4.171860873964196,0,0.17142857142857143,0,0,0.033297249535992154
30,22,0,0,2,1,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.8817276788697366,0,0.2,0,0,0.09261579911218748
57,48,1,0,2,2,0,3,0,0,0,0,0,0,49,0.0,1,0,1,0,0,4.01098700658642,0,0.14035087719298245,1,1,1.0
30,23,0,0,3,0,0,2,0,0,0,0,0,0,24,0.0,0,0,2,0,0,3.8729055953200557,0,0.2,1,1,0.9798385348539258
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,3.8634651896016465,0,0.2,0,0,0.0039272796960064665
88,15,65,0,2,0,0,4,0,0,0,0,0,11,70,0.125,1,0,1,0,0,4.700702573517884,0,0.07954545454545454,1,1,1.0
41,34,0,0,2,2,0,2,0,0,0,0,0,7,27,0.17073170731707318,0,0,1,0,0,4.716950480069538,0,0.17073170731707318,1,1,0.9757286156994072
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.788754913993503,0,0.22727272727272727,0,0,0.01743044864218114
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.9677201004744997,0,0.17857142857142858,0,0,0.00683287457054348
109,19,82,0,2,2,0,5,0,0,0,0,0,7,92,0.06422018348623854,1,0,0,0,0,4.793426876628102,0,0.09174311926605505,1,1,1.0
23,16,0,0,2,1,0,2,0,0,0,0,0,0,17,0.0,0,0,1,0,0,3.882045108136863,0,0.2608695652173913,1,1,0.9741886027725707
84,57,19,0,5,3,0,3,0,0,0,0,0,10,62,0.11904761904761904,1,0,3,0,0,4.771424828511843,1,0.14285714285714285,1,1,1.0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.9690016298759936,0,0.21739130434782608,0,0,0.013642207161904406
28,20,0,0,2,1,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.6820058147602133,0,0.21428571428571427,0,0,0.03113126861235558
30,21,1,0,2,1,0,3,0,0,0,0,0,3,20,0.1,1,0,1,0,0,3.9647351787255043,0,0.23333333333333334,1,1,1.0
19,10,1,0,1,1,0,3,0,0,0,0,0,0,13,0.0,1,0,0,0,0,3.7871439606981383,0,0.3157894736842105,1,1,1.0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.629219686524097,0,0.22727272727272727,0,0,0.01487581762780018
29,21,0,0,3,0,0,2,0,0,0,0,0,0,23,0.0,1,0,2,0,0,4.021268494903765,0,0.20689655172413793,0,0,0.009392769403543924
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.9137995646056796,0,0.17857142857142858,0,0,0.0062027140142167795
32,24,0,0,2,1,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,3.7150182662886326,0,0.1875,0,0,0.016205902073839942
30,22,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,1,0,1,0,0,3.923231428797621,0,0.16666666666666666,0,0,0.004360213646522737
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.937193208607594,0,0.17857142857142858,0,0,0.006802621866933727
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,3.875,0,0.15625,0,0,0.017716902984816048
50,36,7,0,5,2,0,3,0,0,0,0,0,0,39,0.0,0,0,3,0,0,3.9308813799398323,0,0.22,1,1,1.0
44,36,0,0,3,4,0,2,0,0,0,0,0,0,34,0.0,1,0,2,0,0,4.317052925307969,0,0.22727272727272727,0,0,0.34948810787736756
31,15,8,0,2,0,0,3,0,0,0,0,0,0,25,0.0,1,0,0,0,0,3.550655181215038,0,0.1935483870967742,1,1,1.0
28,20,0,0,3,0,0,2,0,0,0,0,0,0,22,0.0,1,0,2,0,0,4.110577243331643,0,0.21428571428571427,0,0,0.009407505470807249
21,13,0,0,3,0,0,2,0,0,0,0,0,0,15,0.0,1,0,2,0,0,3.6537567082870015,0,0.2857142857142857,0,0,0.0045703237515657335
99,15,76,0,2,0,0,7,0,0,0,0,0,16,73,0.16161616161616163,1,0,1,0,0,4.839553182119222,0,0.10101010101010101,1,1,1.0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.8553885422075345,0,0.20833333333333334,0,0,0.005451851578679096
55,19,29,0,4,1,0,5,0,0,0,0,0,5,39,0.09090909090909091,0,0,1,0,1,4.290920287142166,0,0.2,1,1,1.0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.8252517372886503,0,0.19230769230769232,0,0,0.017886606571311466
32,25,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,0,0,1,0,0,3.8667292966721747,0,0.15625,1,1,0.9743107270262965
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.8962915290459277,0,0.17857142857142858,0,0,0.006509090438530513
27,19,0,0,2,1,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,4.032303242743953,0,0.2222222222222222,0,0,0.03238128144015912
28,21,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,0,0,1,0,0,3.967720100474499,0,0.17857142857142858,1,1,0.9805257012905227
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.569773835029478,0,0.20833333333333334,0,0,0.0066916916642598065
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,4.026619294188054,0,0.16129032258064516,0,0,0.005072175452277715
21,14,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,0,0,1,0,0,3.5585186130489066,0,0.23809523809523808,1,1,0.9757794509851898
27,20,0,0,3,0,0,2,0,0,0,0,0,7,14,0.25925925925925924,0,0,2,0,0,4.032303242743953,0,0.2222222222222222,1,1,1.0
28,19,1,0,2,0,0,3,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.869331261111518,0,0.21428571428571427,1,1,1.0
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,3.9292292966721747,0,0.15625,0,0,0.10006465608632352
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,0.0,1,0,1,0,0,3.5766176449086657,0,0.2631578947368421,0,0,0.005149518898988455
36,29,0,0,2,0,0,2,0,0,0,0,0,0,31,0.0,0,0,1,0,0,4.117861029749889,0,0.1388888888888889,1,1,0.9682829009868048
21,13,0,0,3,0,0,2,0,0,0,0,0,0,15,0.0,1,0,2,0,0,3.5585186130489066,0,0.2857142857142857,0,0,0.005552514166838968
48,39,1,0,3,2,0,3,0,0,0,0,0,1,38,0.020833333333333332,1,0,2,0,0,4.189260032810927,0,0.1875,1,1,1.0
83,16,59,0,3,0,1,5,0,0,0,0,0,32,41,0.3855421686746988,1,0,1,0,0,4.69504918515939,0,0.12048192771084337,1,1,1.0
